GeneratedAnonCID,ShopsWholeFoods,HouseholdIncome,HouseholdTotal,HealthHelpValueSegment,Customer_long,Customer_lat,Units_Purchased_Sum,Dollars_Purchased_Sum,Wegmans_Brand,Kosher,Organic,Store_lat,Store_long
13485,0,2,2,3,-77.66,37.49,6,17.98,30,0,2,37.66305751,-77.63599813
13486,0,4,2,3,-75.14,40.1,433,1149.89,101,3,10,40.2303,-75.1319
13487,0,6,3,3,-73.97,40.64,20,115.17,12,0,4,40.698952,-73.979044
13488,0,0,3,3,-75.83,42.89,742,2753.3,99,7,23,43.03306,-76.05325
13489,0,3,2,not reported,-77.88,40.82,217,1246.64,55,1,11,40.8118,-77.90818
13490,0,0,5,3,-76.09,42.98,1170,4474.11,216,11,41,43.03306,-76.05325
13491,0,4,2,3,-74.31,40.16,848,3797.84,88,4,13,40.28995,-74.29835
13492,0,0,2,3,-73.98,40.69,115,528.26,48,5,8,40.698952,-73.979044
13493,1,not reported,2.630034809,not reported,-77.35,38.97,525,2899.82,110,3,26,39.00691,-77.44081
13495,0,2,2,not reported,-74.42,40.5,138,498.37,145,4,28,40.57372,-74.67051
13496,0,4,2,1,,,55,145.03,34,0,4,40.838,-74.437
13497,0,0,2,1,-76.48,42.76,348,1575.22,153,4,19,42.4353,-76.5107
13498,0,3,2,3,-74.06,41,66,284.63,20,1,1,41.049652,-74.060513
13499,0,not reported,2.630034809,not reported,-77.67,40.91,334,1182.83,24,3,10,40.8118,-77.90818
13500,0,3,4,3,-71.12,42.4,599,2121,145,12,15,42.40669,-71.091868
13501,0,0,2,2,-76.55,42.94,20,60.79,15,0,0,42.9314,-76.5654
13502,0,not reported,2.630034809,not reported,-77.55,43.17,329,1226.88,48,7,5,43.19323,-77.5043
13503,0,2,4,3,-77.48,43.13,301,1199.61,86,9,16,43.12915,-77.4453
13504,0,4,2,3,-78.54,35.87,191,602.44,101,7,14,35.821138,-78.621264
13505,0,3,2,3,-77.8,43.2,238,1044.29,148,14,36,39.868387,-75.541097
13506,0,4,3,3,-78.68,42.87,267,943.85,135,3,56,42.87541,-77.25408
13507,0,5,2,3,-77.36,38.88,1142,4320.63,138,10,18,38.85101,-77.34734
13508,1,6,5,not reported,-73.73,41.03,1575,7694.88,169,15,37,41.020969,-73.718156
13509,0,3,4,1,-75.33,39.86,319,1263.34,77,4,6,39.868387,-75.541097
13511,0,4,4,not reported,-77.44,38.46,122,370.5,36,2,4,38.31317,-77.50863
13512,0,6,2,3,-77.65,39,966,3675.89,173,7,25,39.0891,-77.5228
13513,0,4,4,1,-77.69,43.24,888,2415.65,173,9,14,43.2525,-77.6985
13514,0,3,4,2,-77.66,43.02,1068,3399.03,149,12,28,43.12915,-77.4453
13515,0,0,2,3,-76.15,43.12,1093,3049.32,140,12,8,43.12255,-76.16932
13516,0,0,3,3,-78.8,42.75,981,3837.23,145,7,58,42.783316,-78.812274
13518,0,5,1,1,-77.33,38.67,664,3498.86,98,6,12,38.63084,-77.288841
13520,0,5,2,not reported,-78.09,43.26,627,2294.76,101,4,11,43.20058,-77.94611
13521,0,0,1,3,,,1153,4979.29,209,9,64,42.87541,-77.25408
13522,0,0,4,not reported,-75.14,40.27,59,120.04,25,1,1,40.2303,-75.1319
13523,0,3,3,2,-78.83,42.75,639,2765.55,89,6,8,42.783316,-78.812274
13524,0,0,2,3,-76.99,37.77,129,1036.69,81,3,9,38.31317,-77.50863
13525,0,3,3,not reported,-75.75,41.33,1511,5503,161,5,18,41.2356,-75.8624
13526,0,0,5,2,-78.95,35.92,807,3186.14,172,9,32,35.945277,-79.008678
13527,0,0,2,1,-74.72,40.31,765,3163.2,171,7,39,40.3074,-74.67511
13528,0,6,4,1,-80.12,42.06,1288,4879.83,231,10,27,42.0602,-80.0907
13530,0,2,1,not reported,-78.87,42.89,2,19.58,61,2,4,42.883,-78.7002
13531,0,0,1,0,-77.43,43.07,109,452.05,33,2,9,43.07076,-77.44436
13532,0,4,3,3,-80.17,42.02,1229,4630.24,179,8,31,42.06996,-80.1919
13533,0,3,2,3,-78.78,42.88,618,2383.07,140,3,26,42.92117,-78.7378
13534,0,2,6,2,-78.87,43,482,2068.57,107,7,35,42.98973,-78.816
13535,0,3,2,2,,,687,1675.74,76,4,6,42.977,-78.7378
13537,0,3,2,not reported,-76.08,36.9,1343,6723.28,237,4,42,36.842046,-76.140387
13538,0,5,2,1,-76.85,39.47,1664,8538.76,169,5,13,39.413218,-76.774252
13539,0,0,3,not reported,-77.48,38.84,112,469.35,45,1,4,38.87791,-77.44355
13540,0,6,2,1,-77.69,38.79,616,3006.88,135,8,29,38.7842,-77.6524
13541,0,4,2,3,-77.79,40.77,197,1037.25,89,1,23,40.8118,-77.90818
13542,0,3,2,1,-77.65,43.23,280,1394.53,126,2,15,43.2525,-77.6985
13543,1,2,1,1,-78.81,43.01,236,837.06,72,2,4,42.98973,-78.816
13544,1,4,2,not reported,-74.26,40.33,310,1174.36,101,3,4,40.28995,-74.29835
13545,0,0,2,3,-78.7,42.98,16,69.07,56,3,6,42.92117,-78.7378
13546,1,6,4,3,-76.33,40.03,17,10.82,21,1,3,40.239108,-74.03991
13547,0,4,2,3,-78.87,42.89,304,1545.09,54,0,13,42.9387,-78.8829
13548,1,0,5,1,-77.32,38.61,1560,7585.41,178,8,41,38.63084,-77.288841
13549,0,0,1,1,-79.23,42.06,616,2275.3,54,1,1,42.09373,-79.29009
13550,1,3,2,2,-78.79,42.97,10,28.3,98,5,11,42.977,-78.7378
13551,0,0,2,2,-78.7,43.04,500,1551.98,96,4,9,43.0389,-78.8216
13552,0,3,4,2,-78.84,42.97,190,767.03,59,5,2,42.98973,-78.816
13553,0,0,2,3,-74.88,40.29,203,775.94,51,1,6,40.3074,-74.67511
13554,0,2,1,not reported,-76.71,39.06,644,2110.38,82,6,1,39.03229,-76.68869
13555,0,4,2,3,-74.47,40.83,358,1576.89,70,4,9,40.838,-74.437
13556,0,0,2,not reported,-77.21,39.17,975,3051.51,171,9,10,39.20017,-77.2547
13557,0,6,3,1,-77.5,43.03,844,2783.88,177,6,41,43.07076,-77.44436
13558,0,1,1,2,-77.67,43.21,64,202.16,50,5,3,43.2525,-77.6985
13559,0,3,1,3,-76.79,39.43,333,1249.23,97,7,22,39.413218,-76.774252
13560,0,2,4,not reported,-78.92,35.97,347,1132.32,73,4,7,35.945277,-79.008678
13561,0,2,3,3,-76.55,42.93,728,2716,122,6,9,42.9314,-76.5654
13562,1,6,2,3,-71.16,42.28,26,106.28,29,2,6,42.319621,-71.175656
13564,0,0,2,2,-79.31,42.07,812,2769.52,81,4,5,42.09373,-79.29009
13565,0,6,2,1,-78.47,35.93,131,555.32,57,0,6,35.964242,-78.534349
13566,0,5,4,1,-78.81,43.04,111,515.07,82,5,19,43.0949,-78.9704
13567,0,2,4,3,-75.44,39.8,1276,4105.23,193,13,17,39.868387,-75.541097
13568,0,0,2,1,-78.96,42.72,2550,11193.97,259,10,40,42.783316,-78.812274
13569,0,3,3,2,-77.73,43.17,19,41.59,25,1,1,43.2525,-77.6985
13570,0,3,1,1,-77.49,43.11,170,561.34,215,9,28,43.12915,-77.4453
13571,0,0,2,2,-77.32,38.81,633,2482.87,104,21,29,38.85101,-77.34734
13572,0,3,2,1,-75.51,40.61,4,19.28,173,9,25,40.71403,-75.28702
13573,0,3,2,2,-76.84,41.29,622,2213.84,153,6,15,41.23758,-77.0054
13574,1,5,4,3,-71.63,42.31,595,3209.46,145,4,54,42.29133,-71.67102
13575,0,0,3,0,-78.75,43.07,792,2931.96,126,4,8,43.0389,-78.8216
13576,0,0,2,3,-75.08,40.35,464,2497.5,103,3,66,40.2303,-75.1319
13578,0,2,1,not reported,-76.29,40.03,45,139.65,38,2,5,40.061247,-76.340245
13579,0,4,4,1,-77.7,43.2,448,2022.61,143,5,7,43.20785,-77.70403
13580,0,0,2,2,-76.56,42.94,382,1468.66,82,9,5,42.9314,-76.5654
13581,0,4,4,3,-75.87,41.28,2166,8069.81,312,15,41,41.2356,-75.8624
13582,0,4,4,3,-77.12,42.13,61,246.96,155,4,27,35.945277,-79.008678
13583,1,4,1,3,-73.98,40.69,147,777.4,52,0,10,40.698952,-73.979044
13584,0,3,2,3,-78.86,42.96,78,310.32,115,6,6,42.98973,-78.816
13585,0,6,5,2,-77.89,38.83,181,663.14,228,14,24,38.009,-78.50025
13586,0,5,2,not reported,-77.85,38.09,18,93.49,9,0,2,38.009,-78.50025
13587,0,5,1,2,-75.89,42.06,315,1031.6,52,4,4,42.1232,-75.974
13588,0,0,2,3,-77.1,38.88,1855,7500.13,198,5,24,38.85101,-77.34734
13589,0,5,2,not reported,-73.99,40.66,287,1205.51,149,9,41,40.698952,-73.979044
13590,0,0,3,2,-77.85,43.31,65,299.29,33,0,1,43.20058,-77.94611
13591,0,4,5,3,-77.65,37.38,287,975.38,66,2,31,37.502222,-77.624963
13592,0,4,1,not reported,-71.1,42.41,212,916.08,84,2,15,42.40669,-71.091868
13593,0,4,3,1,-74.69,39.86,755,3435.16,113,6,12,39.96771,-74.91507
13594,0,0,2,1,-74.65,40.32,105,303.65,39,3,2,40.3074,-74.67511
13595,0,3,3,3,-77.9,38.78,938,3400.26,147,4,24,38.7842,-77.6524
13597,1,3,1,3,-75.47,40.56,96,445.91,53,3,51,40.71403,-75.28702
13598,0,3,3,1,-76.05,36.84,329,1757.71,93,1,17,36.842046,-76.140387
13599,0,0,2,not reported,-77.58,43.14,901,4652.97,183,4,42,43.14619,-77.55622
13600,0,3,4,2,-77.47,43.17,257,812.14,87,2,6,43.19323,-77.5043
13601,0,3,3,2,-78.75,42.99,61,176.03,14,1,0,42.977,-78.7378
13602,0,3,2,2,-78.83,35.78,355,1358.14,102,2,9,35.828457,-78.850097
13603,0,4,4,not reported,-77.55,43.17,107,446.69,116,9,17,43.19323,-77.5043
13604,0,5,4,3,-78.63,35.85,1039,4361.38,240,10,52,35.821138,-78.621264
13605,1,0,2,3,-77.62,37.65,823,1924.94,86,7,43,37.66305751,-77.63599813
13606,0,4,2,not reported,-73.91,41.3,428,2026,108,2,15,41.049652,-74.060513
13607,0,0,2,3,-76.66,39.45,183,608.3,67,8,12,39.4967,-76.656
13608,0,3,3,1,-78.73,42.98,178,812.61,239,16,31,39.868387,-75.541097
13609,0,0,3,1,-76.11,36.84,130,701.49,24,1,4,36.842046,-76.140387
13610,0,4,2,not reported,-78.46,35.79,87,358.19,25,2,3,35.821138,-78.621264
13611,0,0,2,3,-76.7,42.42,9,35.68,8,1,3,42.4353,-76.5107
13612,0,not reported,2.630034809,not reported,-77.57,39.11,124,365.63,40,0,15,39.0891,-77.5228
13613,0,not reported,2.630034809,not reported,-75.84,42.91,835,2508.46,103,6,24,43.03306,-76.05325
13614,0,3,1,1,-77.53,43.13,256,1058.96,63,3,2,43.1061,-77.54366
13615,0,6,2,not reported,-77.42,42.98,111,470.18,169,9,20,43.07076,-77.44436
13616,0,0,6,not reported,-75.06,40.25,2233,11139.59,277,20,48,40.2303,-75.1319
13617,0,3,2,3,-76.39,42.49,1102,2566.23,186,8,22,42.4353,-76.5107
13618,0,4,2,3,-76.8,39.4,20,34.43,16,0,2,39.413218,-76.774252
13619,0,0,3,3,-77.64,43.02,574,1721.7,148,2,24,43.06729,-77.61175
13620,1,4,6,3,-78.74,42.99,8,22.92,3,1,1,42.98973,-78.816
13621,0,4,2,1,-77.64,43.11,119,519.36,217,5,43,43.08358,-77.62748
13622,0,6,2,3,-78.65,38.01,1021,3753.23,124,7,42,38.009,-78.50025
13623,0,6,4,3,-75.29,40.13,338,1351.1,118,4,17,40.0831,-75.4022
13624,0,3,2,3,-76.83,40.28,191,826.73,71,0,5,40.2535,-77.0123
13625,0,3,3,1,-76.8,39.46,610,3255.16,104,3,18,39.413218,-76.774252
13626,0,2,2,not reported,-78.78,35.81,720,3124.88,121,3,15,35.828457,-78.850097
13627,1,5,4,3,,,1310,5403.05,133,7,35,42.783316,-78.812274
13629,0,5,4,1,-77.44,38.45,225,1115.61,80,3,18,38.31317,-77.50863
13630,0,0,2,2,-75.88,43.05,861,2619.93,154,7,8,43.03306,-76.05325
13632,0,4,3,not reported,-77.09,39.04,1219,4739.09,238,17,52,39.20017,-77.2547
13633,0,0,4,1,-76.68,39.02,971,3609.45,194,15,31,39.03229,-76.68869
13634,0,6,4,3,-77.48,43.05,687,2616.97,141,7,49,43.07076,-77.44436
13635,0,4,2,not reported,-74.02,40.99,500,2111.06,87,1,14,41.049652,-74.060513
13636,0,5,3,3,-78.66,42.87,143,575.47,87,7,18,42.9946,-78.700012
13637,1,5,2,3,-78.87,42.9,629,2349.24,155,6,37,42.9387,-78.8829
13638,0,3,3,not reported,-77.48,43.11,305,979.73,87,2,3,43.12915,-77.4453
13639,0,0,3,1,-76.15,43.12,1374,5382.81,189,11,23,43.12255,-76.16932
13640,0,3,5,3,,,121,437.68,87,4,10,43.08358,-77.62748
13641,0,3,4,2,-80.22,42.04,294,970.1,59,3,1,42.06996,-80.1919
13642,0,0,1,2,-77.42,38.3,420,1342.66,40,4,3,38.31317,-77.50863
13643,0,4,4,1,-75.58,41.34,1202,4068.76,209,10,25,41.4755,-75.63376
13644,0,4,3,0,-77.66,42.8,515,2663.82,118,2,27,42.797626,-77.78252
13645,1,3,1,3,-71.12,42.28,436,1325.26,86,5,24,42.205051,-71.152857
13646,1,2,1,3,-71.05,42.43,92,300.49,14,0,3,42.40669,-71.091868
13647,0,3,2,2,-77.77,43.12,835,2581.92,57,6,4,43.1031,-77.7458
13648,0,4,3,3,-76.37,42.52,1157,4023.46,191,8,33,42.4353,-76.5107
13649,0,3,2,3,-77.6,43.14,396,1466.23,138,5,24,43.14619,-77.55622
13650,0,0,2,1,-78.82,42.8,257,694.08,33,3,1,42.783316,-78.812274
13651,0,3,4,not reported,-78.89,43.06,45,86.79,18,0,0,43.0949,-78.9704
13652,0,0,2,3,-76.02,42.14,253,858.21,58,1,2,42.1232,-75.974
13653,0,4,3,3,-77.08,38.78,256,1524.43,33,0,13,38.74177,-77.16276
13654,0,5,3,3,-71.19,42.56,732,2979.11,130,7,31,42.4869,-71.2257
13655,0,6,2,not reported,-76.49,42.48,879,3967.31,107,10,24,42.4353,-76.5107
13656,0,0,2,1,-76.53,42.02,282,1050.24,81,2,13,42.10563,-76.80983
13657,0,4,2,1,-78.51,38.02,475,1849.58,96,9,5,38.009,-78.50025
13658,0,not reported,2.630034809,not reported,-78.04,38.43,30,186.59,16,1,5,38.7842,-77.6524
13659,0,6,2,1,-73.98,41.13,626,2282.82,130,9,17,41.049652,-74.060513
13660,0,4,2,3,-75.98,41.34,492,2037.49,120,5,22,41.2356,-75.8624
13661,1,5,3,1,-77.23,38.72,221,712.23,62,3,11,38.74177,-77.16276
13662,1,0,5,not reported,-77.32,38.91,805,3895.48,226,13,69,38.85101,-77.34734
13663,0,0,2,1,-76.34,39.99,412,1538.79,106,7,13,40.061247,-76.340245
13664,0,0,4,not reported,,,438,1397.68,99,1,40,35.828457,-78.850097
13665,1,6,3,not reported,-73.84,41.16,367,1216.25,90,4,27,41.020969,-73.718156
13666,0,0,4,1,-77.16,38.89,165,471.08,47,3,3,38.925077,-77.210908
13667,0,2,3,2,-78.83,42.95,227,772.95,94,1,11,42.98973,-78.816
13668,1,0,2,not reported,-71.13,42.45,1158,3291.4,185,6,27,42.4869,-71.2257
13669,0,4,5,3,-77.48,43.19,536,2020.17,141,5,69,43.19323,-77.5043
13670,0,3,2,1,-78.58,35.82,159,576.32,28,0,5,35.821138,-78.621264
13671,0,3,1,3,-75.87,41.83,441,862.84,105,10,11,42.1232,-75.974
13673,0,0,2,3,-78.72,43.01,322,949.19,74,3,6,42.977,-78.7378
13674,0,6,3,not reported,-77.22,38.84,17,94.97,187,7,25,38.87791,-77.44355
13675,0,2,2,3,-77.49,43.11,57,219.66,78,1,31,43.1061,-77.54366
13676,1,6,2,3,-73.96,40.68,101,335.03,57,2,11,40.698952,-73.979044
13677,0,0,5,2,-74.33,40.77,914,3433.42,164,16,28,40.838,-74.437
13678,0,0,5,not reported,-76.52,39.04,1441,4049.76,186,8,22,39.03229,-76.68869
13679,0,3,1,3,-71.2,42.47,343,1293.8,46,2,11,42.4869,-71.2257
13680,0,2,2,not reported,-78.78,42.9,38,122.71,142,12,7,42.92117,-78.7378
13681,0,3,3,1,-77.45,43.12,244,1180.3,72,4,6,43.12915,-77.4453
13682,0,0,3,1,-77.54,43.16,126,433.46,119,6,10,43.14619,-77.55622
13683,1,0,2,not reported,-73.77,41.07,1157,3903.34,166,7,73,41.020969,-73.718156
13684,1,6,4,not reported,-74.57,40.77,22,118.49,11,1,0,40.838,-74.437
13685,0,5,2,2,-77.33,38.84,132,604.31,104,7,24,38.85101,-77.34734
13686,0,4,3,3,-76.91,39.01,262,994.36,84,5,20,38.9209,-76.8501
13687,0,4,3,3,,,578,2289.82,148,6,21,43.07076,-77.44436
13688,0,3,1,2,-78.57,42.88,453,1661.51,161,5,23,42.92117,-78.7378
13689,0,0,1,2,-76.29,43.18,34,138.79,23,2,2,43.1557,-76.119
13690,0,3,3,2,-78.65,42.92,979,2646.09,191,11,11,42.977,-78.7378
13691,0,5,6,2,-76.54,42.2,625,1984.32,92,3,9,42.4353,-76.5107
13692,0,5,1,1,-74.28,40.83,595,2503.37,79,2,6,40.838,-74.437
13693,0,6,2,3,-77.54,43.1,1281,6193.55,238,12,63,43.1061,-77.54366
13695,1,2,2,3,-78.87,42.96,453,1429.95,100,2,14,42.98973,-78.816
13696,0,0,3,not reported,-77.14,38.9,81,428.93,107,4,15,38.925077,-77.210908
13697,0,3,1,3,-76.02,42.11,520,2553.63,176,7,76,42.1232,-75.974
13698,0,4,4,3,-77.23,38.76,51,153.12,108,5,8,38.85101,-77.34734
13700,0,5,2,3,-77.51,43.13,246,1631.44,71,0,32,43.12915,-77.4453
13701,0,5,5,3,-74.05,40.99,356,863.3,74,4,5,41.049652,-74.060513
13702,0,3,3,2,-77.48,43.11,67,272.87,184,10,16,43.12915,-77.4453
13703,0,2,2,1,-76.59,39.3,1123,3037.22,87,10,23,39.4967,-76.656
13704,0,0,2,0,-76.36,40.06,168,473.94,71,2,8,40.061247,-76.340245
13705,0,2,1,2,-78.87,42.97,319,1176,66,3,5,42.98973,-78.816
13706,0,0,4,3,-77.35,43.12,1765,8014.86,118,3,54,43.12915,-77.4453
13707,0,4,3,2,-75.71,39.99,1006,2701.91,109,9,4,40.01648,-75.6786
13708,0,3,2,1,-76.26,39.45,212,1007.19,60,6,1,39.46635,-76.3084
13709,0,5,6,1,-71.21,42.5,429,2023.93,77,1,7,42.4869,-71.2257
13710,0,3,2,not reported,-77.28,38.86,303,1036.7,92,2,34,38.85101,-77.34734
13711,1,4,2,not reported,-75.63,39.99,143,557.72,73,2,7,40.01648,-75.6786
13712,0,4,2,not reported,-75.13,40.32,285,1091.47,171,2,24,40.1647,-75.4817
13713,0,0,4,3,-77.38,43.12,1251,5059.33,234,13,29,43.12915,-77.4453
13714,0,not reported,2.630034809,not reported,-76.3,39.46,523,1345.5,136,8,9,39.46635,-76.3084
13715,0,3,2,3,-77.42,43.24,148,483.74,61,2,6,43.2138,-77.44491
13716,0,3,3,2,-77.79,43.07,2901,11750.8,326,16,34,43.1031,-77.7458
13717,0,3,1,1,-78.68,35.76,42,187.99,20,0,1,35.821138,-78.621264
13718,0,0,1,not reported,-73.78,41.03,764,3971.36,63,2,13,41.020969,-73.718156
13719,0,3,3,3,,,69,201.84,29,1,7,39.96771,-74.91507
13720,0,3,1,2,-77.06,43.23,5,51.87,16,1,0,43.2138,-77.44491
13721,1,0,2,3,-78.84,35.8,91,315.5,19,2,0,35.828457,-78.850097
13722,0,2,2,3,-79.32,41.88,673,1976.97,165,8,29,42.09373,-79.29009
13723,0,0,1,3,-77.68,43.26,1107,4220.01,209,7,49,43.2525,-77.6985
13724,0,3,5,2,-76.23,43.14,1625,5476.37,147,7,14,43.13316,-76.2232
13725,0,6,4,3,-78.51,35.93,32,106.53,140,3,38,38.009,-78.50025
13726,1,6,3,not reported,-73.76,41.03,502,1801.64,82,2,18,41.020969,-73.718156
13727,0,3,3,3,-77.75,40.91,22,98.49,7,2,1,40.8118,-77.90818
13729,0,6,3,not reported,-76.8,39.39,705,3050.41,89,1,16,39.413218,-76.774252
13730,0,4,4,2,-78.58,35.81,72,306.82,125,2,8,35.945277,-79.008678
13731,1,6,2,1,-73.96,40.75,141,465.74,65,0,10,40.698952,-73.979044
13732,0,0,4,3,-78.84,35.76,1506,5029.51,166,12,15,35.828457,-78.850097
13734,1,6,2,3,-78.67,35.82,573,3029.1,137,6,22,35.821138,-78.621264
13735,0,3,3,not reported,,,223,1006.29,65,3,12,38.009,-78.50025
13736,0,6,5,3,-75.39,40.22,74,278.68,259,15,68,40.0831,-75.4022
13738,0,6,2,not reported,-77.28,38.79,259,899.34,77,2,21,38.85101,-77.34734
13739,0,0,2,3,-76.29,43.02,422,1463.44,102,2,30,43.0472,-76.2262
13740,0,5,4,1,-77.57,42.96,35,145.1,141,9,45,43.16385,-77.6884
13741,0,0,2,3,-80.12,42.06,96,361.48,45,1,9,42.0602,-80.0907
13742,0,3,2,3,-78.76,43.03,1571,5304.44,154,8,50,43.0389,-78.8216
13743,1,3,1,not reported,-78.76,43.02,25,121.65,4,0,0,42.883,-78.7002
13744,0,2,1,2,-77.52,43.12,167,627,92,3,5,43.1019,-77.4825
13745,1,4,3,3,-76.99,40.29,1132,5437.74,61,2,55,40.2535,-77.0123
13746,0,6,3,3,-74.86,40.52,188,926.14,82,1,55,40.57372,-74.67051
13747,0,3,2,3,-78.51,38.02,481,2128.1,153,6,40,38.009,-78.50025
13748,0,3,1,not reported,-76.9,38.93,590,2048.1,69,5,12,38.9209,-76.8501
13749,0,0,5,3,-77.36,39.04,553,2484.11,125,14,16,39.00691,-77.44081
13750,0,3,2,1,-76.78,39.42,58,253.78,32,3,1,39.413218,-76.774252
13751,0,0,4,3,-76.13,43.13,298,1104.57,100,3,84,43.1557,-76.119
13752,1,0,2,3,-74.94,39.87,808,3323.44,147,9,33,39.92248,-75.03552
13753,0,5,2,2,-76.21,43.16,355,1439.35,92,8,21,43.188,-76.23777
13754,0,2,1,2,-77.39,39.03,3,7.47,47,1,3,35.945277,-79.008678
13755,0,3,2,1,-77.47,43.12,1344,4969.86,144,7,14,43.12915,-77.4453
13756,0,0,2,not reported,-77.89,43.24,25,101.39,66,2,7,43.20785,-77.70403
13757,0,4,2,1,-77.59,43.22,66,196.2,32,1,5,43.20747,-77.6015
13758,0,2,1,3,-77.42,43.25,433,1025.09,99,4,9,43.2138,-77.44491
13759,0,0,1,1,-76.19,43.11,288,1039.33,101,5,10,43.03306,-76.05325
13760,1,4,2,3,-73.97,40.68,200,1136.71,63,1,29,40.698952,-73.979044
13761,0,4,3,2,-77.65,43.23,431,1370.27,106,9,6,43.22629,-77.66106
13762,0,4,4,3,-77.39,38.86,648,2911.72,112,3,12,38.87791,-77.44355
13763,0,6,5,not reported,-77.18,38.91,42,175.86,24,0,1,38.925077,-77.210908
13764,0,6,4,1,-75.48,40.18,1791,7290.11,253,14,33,40.1647,-75.4817
13765,1,4,1,not reported,-73.97,40.79,125,621.67,62,2,16,41.020969,-73.718156
13766,0,4,3,not reported,-77.58,37.61,909,3125.28,154,7,24,37.66305751,-77.63599813
13767,0,4,2,3,-76.32,39.47,202,827.28,56,1,7,39.46635,-76.3084
13768,1,0,2,1,-78.76,42.93,17,36.47,308,12,83,42.783316,-78.812274
13769,0,3,4,not reported,-77.48,43.07,22,91.16,43,2,5,43.1019,-77.4825
13770,0,4,3,2,-78.76,42.74,1397,5246.04,135,6,28,42.783316,-78.812274
13771,0,3,2,3,-76.68,39.38,230,794.15,58,2,12,39.413218,-76.774252
13772,1,1,4,3,-76.11,36.78,1012,3040.32,125,6,40,36.842046,-76.140387
13773,0,0,2,1,-74.53,40.67,31,114.46,13,0,2,40.838,-74.437
13774,0,0,2,1,-77.54,43.15,925,4783.79,205,7,31,43.14619,-77.55622
13775,0,0,2,2,-77.55,37.65,7,33.46,108,5,8,37.502222,-77.624963
13776,0,4,1,3,,,223,716.19,28,0,6,42.29133,-71.67102
13777,1,3,2,2,-74.43,40.87,129,445.08,54,3,2,40.838,-74.437
13778,1,3,1,1,-71.46,42.25,398,1792.16,114,2,5,42.301849,-71.385773
13779,0,0,2,2,-78.73,42.92,291,1121.47,64,8,2,42.92117,-78.7378
13780,0,3,2,2,-77.65,43.19,136,479.44,49,3,4,43.22629,-77.66106
13781,0,0,5,2,-77.45,43.13,1349,5284.26,175,6,29,43.12915,-77.4453
13782,0,0,2,1,-74.5,41.12,20,108.66,25,0,3,40.838,-74.437
13783,0,6,2,not reported,-77.01,39.19,57,222.92,27,0,3,39.20017,-77.2547
13784,0,4,4,3,-71.08,42.41,18,71.74,11,0,5,42.4353,-76.5107
13785,0,6,4,not reported,-74.08,41.04,862,4100.3,124,4,46,41.049652,-74.060513
13786,0,3,1,1,-76.18,43.12,458,2111.7,86,2,4,43.12255,-76.16932
13787,0,3,5,1,-77.3,42.84,2713,8194.38,176,6,6,42.87541,-77.25408
13788,0,3,5,2,-78.86,43.16,549,2224.67,135,2,13,43.0389,-78.8216
13789,0,4,3,1,-77.68,43,263,948.4,80,4,9,43.06729,-77.61175
13790,0,2,1,2,-74.97,40.12,428,1359.26,93,3,9,40.3074,-74.67511
13791,0,5,2,1,-77.29,39.41,708,2457.28,105,2,8,39.44611,-77.39997
13793,0,6,4,3,-77.47,43.19,45,409.95,242,6,40,43.06729,-77.61175
13794,0,2,2,1,-77.28,41.54,168,575.4,50,2,0,41.23758,-77.0054
13795,0,3,2,2,,,1695,5235.24,182,12,7,43.1031,-77.7458
13796,0,not reported,2.630034809,not reported,-77.66,42.31,1872,7882.28,150,6,32,42.3487,-77.6704
13797,0,4,1,3,-76.83,39.13,340,1392.11,58,4,9,39.1856,-76.8215
13798,0,2,2,3,-77.78,40.9,261,900.78,70,1,15,40.8118,-77.90818
13799,1,2,2,1,-78.81,42.96,678,2635.47,180,7,13,42.98973,-78.816
13800,1,5,2,3,-75.65,39.97,332,1562.49,76,3,20,40.01648,-75.6786
13801,0,0,2,1,-78.91,35.82,410,1398.83,120,8,8,35.828457,-78.850097
13802,0,4,4,0,-78.76,42.94,28,118.77,81,2,11,42.9946,-78.700012
13803,0,0,2,3,-75.18,40.24,5,35.97,111,8,33,40.838,-74.437
13804,0,5,2,2,-77.53,43.15,14,60.95,102,9,4,43.06729,-77.61175
13805,1,0,2,not reported,-78.65,38.03,569,2372.84,129,7,60,38.009,-78.50025
13806,0,0,2,2,-75.43,40.75,5,17.38,17,2,2,40.71403,-75.28702
13807,1,6,5,3,-75.03,39.9,613,2879.41,159,8,72,39.96771,-74.91507
13808,0,3,4,1,-77.74,43.17,82,314.5,78,3,4,43.16385,-77.6884
13809,0,0,2,3,-75.88,39.99,788,3125.63,94,13,17,40.01648,-75.6786
13810,0,not reported,2.630034809,not reported,-76.38,42.94,128,567.69,52,0,9,42.9314,-76.5654
13811,0,3,2,2,-77.61,43.22,20,110.54,99,2,3,43.2525,-77.6985
13812,0,6,4,3,-77.5,43.04,257,854.75,63,5,10,43.07076,-77.44436
13813,0,5,2,1,-76.76,39.45,900,4648.91,197,8,38,39.413218,-76.774252
13814,0,0,2,3,-78.86,42.95,115,481.55,114,2,33,42.9387,-78.8829
13815,0,5,5,not reported,-74.64,40.45,89,446.02,46,1,28,40.57372,-74.67051
13816,0,0,2,1,-77.3,39.42,388,1564.1,41,2,7,39.44611,-77.39997
13818,0,3,3,3,-75.54,40.19,784,2509.13,112,5,30,40.1647,-75.4817
13819,0,5,3,not reported,-76.12,43,584,2315.8,103,6,9,43.0472,-76.2262
